user_id,Age,Occupation,Monthly Income,Family size
20646,23,Student,No Income,3
20647,23,Student,No Income,3
20648,22,Student,No Income,3
20649,23,Student,No Income,3
20650,24,Student,No Income,4
20651,24,Student,No Income,5
20652,25,Student,No Income,1
20653,25,Student,No Income,5
20654,28,Self Employeed,10001 to 25000,2
20655,27,Employee,25001 to 50000,5
20656,26,Self Employeed,10001 to 25000,1
20657,22,Student,No Income,2
20658,24,Student,No Income,3
20659,23,Student,No Income,1
20660,25,Student,No Income,1
20661,23,Student,No Income,5
20662,23,Student,No Income,5
20663,26,Employee,25001 to 50000,5
20664,32,House wife,No Income,3
20665,24,Student,10001 to 25000,3
20666,23,Student,No Income,2
20667,22,Employee,10001 to 25000,3
20668,24,Student,No Income,3
20669,26,Employee,25001 to 50000,2
20670,28,Employee,More than 50000,3
20671,26,Employee,More than 50000,2
20672,25,Student,No Income,1
20673,25,Employee,Below Rs.10000,2
20674,18,Student,No Income,5
20675,21,Student,No Income,4
20676,25,Student,No Income,1
20677,25,Student,Below Rs.10000,2
20678,23,Student,No Income,5
20679,23,Employee,10001 to 25000,2
20680,25,Employee,25001 to 50000,4
20681,31,House wife,No Income,5
20682,24,Self Employeed,More than 50000,2
20683,32,Employee,25001 to 50000,5
20684,25,Employee,25001 to 50000,3
20685,27,Self Employeed,More than 50000,5
20686,26,Self Employeed,25001 to 50000,3
20687,26,Self Employeed,25001 to 50000,3
20688,32,Employee,More than 50000,5
20689,24,Self Employeed,More than 50000,6
20690,27,Self Employeed,25001 to 50000,3
20691,23,Student,No Income,3
20692,25,Student,No Income,4
20693,23,Student,No Income,3
20694,23,Student,No Income,4
20695,28,Employee,More than 50000,3
20696,32,Employee,More than 50000,1
20697,23,Student,No Income,2
20698,19,Student,No Income,2
20699,19,Student,No Income,4
20700,27,Employee,25001 to 50000,2
20701,25,Self Employeed,25001 to 50000,3
20702,33,Employee,More than 50000,5
20703,26,Employee,More than 50000,3
20704,22,Student,Below Rs.10000,4
20705,23,Student,No Income,3
20706,22,Student,No Income,3
20707,25,Employee,25001 to 50000,2
20708,30,House wife,No Income,5
20709,24,Student,No Income,3
20710,25,Employee,10001 to 25000,3
20711,23,Student,More than 50000,3
20712,24,Student,No Income,4
20713,32,Employee,10001 to 25000,4
20714,22,Student,No Income,4
20715,23,Student,More than 50000,3
20716,23,Student,No Income,4
20717,20,Student,No Income,2
20718,21,Student,No Income,2
20719,24,Self Employeed,10001 to 25000,5
20720,23,Student,No Income,4
20721,25,Employee,25001 to 50000,3
20722,32,House wife,No Income,3
20723,27,Employee,More than 50000,5
20724,20,Student,No Income,2
20725,21,Student,No Income,2
20726,26,Employee,More than 50000,3
20727,25,Employee,10001 to 25000,4
20728,26,Employee,25001 to 50000,3
20729,26,Employee,25001 to 50000,3
20730,27,Employee,More than 50000,4
20731,27,Student,No Income,5
20732,24,Student,No Income,5
20733,25,Self Employeed,More than 50000,2
20734,20,Student,No Income,2
20735,22,Student,No Income,1
20736,26,Student,Below Rs.10000,3
20737,27,Employee,25001 to 50000,1
20738,25,Student,No Income,3
20739,24,Employee,Below Rs.10000,2
20740,23,Employee,10001 to 25000,6
20741,22,Student,No Income,2
20742,26,Self Employeed,More than 50000,3
20743,26,Employee,Below Rs.10000,1
20744,25,Self Employeed,25001 to 50000,3
20745,29,Employee,More than 50000,3
20746,23,Student,Below Rs.10000,3
20747,22,Employee,25001 to 50000,4
20748,22,Student,No Income,2
20749,32,House wife,No Income,5
20750,28,Employee,More than 50000,1
20751,22,Student,No Income,2
20752,25,Employee,10001 to 25000,2
20753,26,Employee,25001 to 50000,2
20754,31,Self Employeed,More than 50000,6
20755,24,Student,No Income,3
20756,24,Employee,25001 to 50000,2
20757,31,Employee,More than 50000,5
20758,26,Employee,25001 to 50000,2
20759,24,Self Employeed,More than 50000,2
20760,22,Student,No Income,3
20761,19,Student,No Income,6
20762,25,Employee,More than 50000,6
20763,23,House wife,No Income,6
20764,23,Student,No Income,2
20765,23,Student,No Income,2
20766,24,Student,No Income,5
20767,22,Employee,25001 to 50000,4
20768,26,Employee,More than 50000,4
20769,25,Student,No Income,3
20770,20,Student,No Income,2
20771,29,Employee,25001 to 50000,4
20772,23,Student,No Income,1
20773,25,Self Employeed,More than 50000,2
20774,29,Employee,25001 to 50000,4
20775,27,Self Employeed,25001 to 50000,6
20776,25,Self Employeed,10001 to 25000,3
20777,21,Student,No Income,2
20778,23,Student,No Income,3
20779,24,Employee,10001 to 25000,4
20780,32,Self Employeed,10001 to 25000,3
20781,28,Employee,25001 to 50000,5
20782,26,Employee,10001 to 25000,2
20783,31,House wife,No Income,5
20784,27,Self Employeed,25001 to 50000,3
20785,21,Student,No Income,1
20786,23,Student,No Income,2
20787,26,Employee,10001 to 25000,4
20788,32,Employee,More than 50000,5
20789,25,Student,No Income,2
20790,28,Self Employeed,10001 to 25000,2
20791,21,Student,No Income,3
20792,24,Student,No Income,2
20793,26,Self Employeed,10001 to 25000,5
20794,32,Employee,25001 to 50000,3
20795,29,Self Employeed,More than 50000,6
20796,21,Student,No Income,5
20797,24,Self Employeed,25001 to 50000,3
20798,26,Self Employeed,More than 50000,2
20799,25,Employee,More than 50000,3
20800,29,Employee,25001 to 50000,3
20801,22,Student,No Income,3
20802,24,Student,No Income,2
20803,27,Employee,25001 to 50000,2
20804,23,Student,No Income,3
20805,32,Employee,More than 50000,6
20806,22,Student,No Income,2
20807,28,Employee,25001 to 50000,3
20808,23,Student,No Income,2
20809,30,Self Employeed,More than 50000,1
20810,21,Student,No Income,3
20811,26,Employee,Below Rs.10000,6
20812,25,Self Employeed,More than 50000,3
20813,31,Employee,Below Rs.10000,1
20814,23,Employee,25001 to 50000,2
20815,29,Employee,25001 to 50000,3
20816,21,Student,No Income,6
20817,20,Student,No Income,3
20818,22,Employee,10001 to 25000,2
20819,30,House wife,No Income,6
20820,27,Self Employeed,More than 50000,3
20821,23,Student,No Income,2
20822,30,Self Employeed,25001 to 50000,6
20823,23,Student,No Income,3
20824,28,Employee,25001 to 50000,6
20825,30,Self Employeed,More than 50000,6
20826,24,Employee,25001 to 50000,2
20827,21,Student,No Income,2
20828,23,Employee,10001 to 25000,3
20829,25,Self Employeed,More than 50000,4
20830,24,Employee,25001 to 50000,2
20831,26,Employee,10001 to 25000,3
20832,25,Employee,25001 to 50000,2
20833,22,Student,25001 to 50000,3
20834,26,Employee,25001 to 50000,2
20835,23,Employee,10001 to 25000,2
20836,21,Employee,Below Rs.10000,2
20837,25,Self Employeed,25001 to 50000,3
20838,24,Employee,10001 to 25000,2
20839,22,Student,No Income,2
20840,23,Student,No Income,4
20841,24,Employee,More than 50000,3
20842,22,Student,No Income,2
20843,30,Employee,More than 50000,5
20844,23,Employee,10001 to 25000,4
20845,19,Student,No Income,6
20846,21,Student,No Income,2
20847,23,Student,No Income,4
20848,24,Employee,25001 to 50000,3
20849,26,Employee,10001 to 25000,2
20850,26,Student,No Income,2
20851,25,Student,10001 to 25000,2
20852,28,Employee,25001 to 50000,5
20853,25,Student,No Income,3
20854,20,Student,No Income,2
20855,27,Self Employeed,More than 50000,6
20856,25,Employee,25001 to 50000,3
20857,24,Student,No Income,5
20858,25,Employee,More than 50000,1
20859,25,Employee,25001 to 50000,3
20860,24,Student,Below Rs.10000,5
20861,24,Student,No Income,3
20862,22,Employee,10001 to 25000,1
20863,28,Employee,25001 to 50000,2
20864,25,Employee,More than 50000,6
20865,22,Student,Below Rs.10000,3
20866,22,Student,No Income,6
20867,22,Student,Below Rs.10000,4
20868,27,Employee,More than 50000,2
20869,22,Student,No Income,3
20870,24,Student,No Income,3
20871,23,Student,No Income,2
20872,23,Student,No Income,4
20873,22,Student,No Income,5
20874,23,Student,Below Rs.10000,2
20875,32,Employee,More than 50000,5
20876,25,Student,No Income,2
20877,28,Self Employeed,10001 to 25000,2
20878,21,Student,No Income,3
20879,24,Student,No Income,2
20880,26,Self Employeed,10001 to 25000,5
20881,32,Employee,25001 to 50000,3
20882,29,Self Employeed,More than 50000,6
20883,21,Student,No Income,5
20884,24,Self Employeed,25001 to 50000,3
20885,26,Self Employeed,More than 50000,2
20886,21,Employee,More than 50000,3
20887,29,Employee,25001 to 50000,3
20888,22,Student,No Income,3
20889,24,Student,No Income,2
20890,27,Employee,25001 to 50000,2
20891,23,Student,No Income,3
20892,32,Employee,More than 50000,6
20893,22,Student,No Income,2
20894,22,Employee,25001 to 50000,4
20895,26,Employee,More than 50000,4
20896,25,Student,No Income,3
20897,20,Student,No Income,2
20898,29,Employee,25001 to 50000,4
20899,23,Student,No Income,1
20900,25,Self Employeed,More than 50000,2
20901,29,Employee,25001 to 50000,4
20902,27,Self Employeed,25001 to 50000,6
20903,25,Self Employeed,10001 to 25000,3
20904,21,Student,No Income,2
20905,23,Student,No Income,3
20906,24,Employee,10001 to 25000,4
20907,22,Self Employeed,10001 to 25000,3
20908,28,Employee,25001 to 50000,5
20909,26,Employee,10001 to 25000,2
20910,22,Employee,25001 to 50000,4
20911,26,Employee,More than 50000,4
20912,25,Student,No Income,3
20913,20,Student,No Income,2
20914,29,Employee,25001 to 50000,4
20915,23,Student,No Income,1
20916,25,Self Employeed,More than 50000,2
20917,29,Employee,25001 to 50000,4
20918,27,Self Employeed,25001 to 50000,6
20919,25,Self Employeed,10001 to 25000,3
20920,21,Student,No Income,2
20921,24,Student,No Income,2
20922,26,Self Employeed,10001 to 25000,5
20923,32,Employee,25001 to 50000,3
20924,29,Self Employeed,More than 50000,6
20925,21,Student,No Income,5
20926,24,Self Employeed,25001 to 50000,3
20927,26,Self Employeed,More than 50000,2
20928,31,Employee,More than 50000,3
20929,29,Employee,25001 to 50000,3
20930,22,Student,No Income,3
20931,24,Student,No Income,2
20932,27,Employee,25001 to 50000,2
20933,23,Student,No Income,3
20934,30,Employee,More than 50000,6
20935,22,Student,No Income,2
20936,28,Employee,25001 to 50000,3
20937,23,Student,No Income,2
20938,30,Self Employeed,More than 50000,1
20939,21,Student,No Income,3
20940,26,Employee,Below Rs.10000,6
20941,25,Self Employeed,More than 50000,3
20942,31,Employee,Below Rs.10000,1
20943,23,Employee,25001 to 50000,2
20944,22,Student,Below Rs.10000,4
20945,27,Employee,More than 50000,2
20946,22,Student,No Income,3
20947,24,Student,No Income,3
20948,23,Student,No Income,2
20949,23,Student,No Income,4
20950,22,Student,No Income,5
20951,23,Student,Below Rs.10000,2
20952,23,Student,No Income,5
20953,20,Student,No Income,4
20954,24,Student,Below Rs.10000,3
20955,22,Student,Below Rs.10000,3
20956,22,Student,No Income,6
20957,22,Student,Below Rs.10000,4
20958,27,Employee,More than 50000,2
20959,22,Student,No Income,3
20960,24,Student,No Income,3
20961,23,Student,No Income,2
20962,23,Student,No Income,4
20963,22,Student,No Income,5
20964,23,Student,Below Rs.10000,2
20965,23,Student,No Income,5
20966,21,Student,No Income,4
20967,23,Self Employeed,10001 to 25000,5
20968,24,Student,No Income,6
20969,28,Employee,25001 to 50000,2
20970,23,Student,No Income,3
20971,25,Student,No Income,4
20972,21,Student,Below Rs.10000,1
20973,24,Student,No Income,3
20974,22,Student,No Income,4
20975,22,Student,No Income,4
20976,23,Student,No Income,4
20977,21,Student,Below Rs.10000,3
20978,25,Student,No Income,3
20979,22,Student,No Income,5
20980,22,Student,No Income,3
20981,23,Employee,10001 to 25000,3
20982,22,Student,Below Rs.10000,4
20983,22,Employee,10001 to 25000,5
20984,22,Student,No Income,4
20985,25,Employee,More than 50000,4
20986,22,Student,10001 to 25000,5
20987,22,Student,No Income,2
20988,25,Student,10001 to 25000,3
20989,25,Student,No Income,5
20990,32,House wife,No Income,5
20991,23,Student,No Income,3
20992,23,Student,No Income,4
20993,30,Self Employeed,More than 50000,4
20994,23,Student,No Income,3
20995,23,Student,No Income,4
20996,22,Student,No Income,5
20997,22,Student,No Income,5
20998,27,Self Employeed,10001 to 25000,2
20999,24,Student,No Income,3
21000,23,Student,No Income,2
21001,23,Student,No Income,3
21002,22,Student,10001 to 25000,5
21003,23,Student,No Income,5
21004,23,Student,No Income,2
21005,24,Student,No Income,3
21006,25,Student,No Income,2
21007,22,Student,No Income,3
21008,28,Student,No Income,2
21009,22,Student,No Income,1
21010,24,Student,No Income,3
21011,31,Employee,More than 50000,5
21012,25,Student,No Income,4
21013,23,Student,No Income,5
21014,22,Student,No Income,3
21015,23,Student,25001 to 50000,1
21016,23,Student,No Income,4
21017,23,Student,No Income,2
21018,25,Student,No Income,6
21019,24,Employee,10001 to 25000,4
21020,23,Student,No Income,4
21021,23,Student,No Income,4
21022,24,Employee,More than 50000,4
21023,22,Student,No Income,4
21024,24,Student,10001 to 25000,3
21025,25,Student,No Income,3
21026,23,Student,No Income,2
21027,26,Student,No Income,4
21028,24,Student,25001 to 50000,3
21029,26,Student,No Income,4
21030,21,Student,No Income,4
21031,22,Student,No Income,3
21032,24,Student,No Income,5
21033,24,Student,10001 to 25000,4
21034,23,Student,No Income,3
21035,23,Student,No Income,3
21036,22,Student,No Income,3
21037,23,Student,No Income,3
21038,24,Student,No Income,4
21039,24,Student,No Income,5
21040,25,Student,No Income,1
21041,25,Student,No Income,5
21042,28,Self Employeed,10001 to 25000,2
21043,27,Employee,25001 to 50000,5
21044,26,Self Employeed,10001 to 25000,1
21045,22,Student,No Income,2
21046,24,Student,No Income,3
21047,23,Student,No Income,1
21048,25,Student,No Income,1
21049,23,Student,No Income,5
21050,23,Student,No Income,5
21051,26,Employee,25001 to 50000,5
21052,32,House wife,No Income,3
21053,24,Student,10001 to 25000,3
21054,23,Student,No Income,2
21055,22,Employee,10001 to 25000,3
21056,24,Student,No Income,3
21057,26,Employee,25001 to 50000,2
21058,28,Employee,More than 50000,3
21059,26,Employee,More than 50000,2
21060,25,Student,No Income,1
21061,25,Employee,Below Rs.10000,2
21062,18,Student,No Income,5
21063,21,Student,No Income,4
21064,25,Student,No Income,1
21065,25,Student,Below Rs.10000,2
21066,23,Student,No Income,5
21067,23,Employee,10001 to 25000,2
21068,25,Employee,25001 to 50000,4
21069,31,House wife,No Income,5
21070,24,Self Employeed,More than 50000,2
21071,32,Employee,25001 to 50000,5
21072,25,Employee,25001 to 50000,3
21073,27,Self Employeed,More than 50000,5
21074,26,Self Employeed,25001 to 50000,3
21075,26,Self Employeed,25001 to 50000,3
21076,32,Employee,More than 50000,5
21077,24,Self Employeed,More than 50000,6
21078,27,Self Employeed,25001 to 50000,3
21079,23,Student,No Income,3
21080,25,Student,No Income,4
21081,23,Student,No Income,3
21082,23,Student,No Income,4
21083,28,Employee,More than 50000,3
21084,32,Employee,More than 50000,1
21085,23,Student,No Income,2
21086,19,Student,No Income,2
21087,19,Student,No Income,4
21088,27,Employee,25001 to 50000,2
21089,25,Self Employeed,25001 to 50000,3
21090,33,Employee,More than 50000,5
21091,26,Employee,More than 50000,3
21092,22,Student,Below Rs.10000,4
21093,23,Student,No Income,3
21094,22,Student,No Income,3
21095,25,Employee,25001 to 50000,2
21096,30,House wife,No Income,5
21097,24,Student,No Income,3
21098,25,Employee,10001 to 25000,3
21099,23,Student,More than 50000,3
21100,24,Student,No Income,4
21101,32,Employee,10001 to 25000,4
21102,22,Student,No Income,4
21103,23,Student,More than 50000,3
21104,23,Student,No Income,4
21105,20,Student,No Income,2
21106,21,Student,No Income,2
21107,24,Self Employeed,10001 to 25000,5
21108,23,Student,No Income,4
21109,25,Employee,25001 to 50000,3
21110,32,House wife,No Income,3
21111,27,Employee,More than 50000,5
21112,20,Student,No Income,2
21113,21,Student,No Income,2
21114,26,Employee,More than 50000,3
21115,25,Employee,10001 to 25000,4
21116,26,Employee,25001 to 50000,3
21117,26,Employee,25001 to 50000,3
21118,27,Employee,More than 50000,4
21119,27,Student,No Income,5
21120,24,Student,No Income,5
21121,25,Self Employeed,More than 50000,2
21122,20,Student,No Income,2
21123,22,Student,No Income,1
21124,26,Student,Below Rs.10000,3
21125,27,Employee,25001 to 50000,1
21126,25,Student,No Income,3
21127,24,Employee,Below Rs.10000,2
21128,23,Employee,10001 to 25000,6
